target,drug,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,M1,M2,M3,M4,M5,M6,M7,M8,M9,dgidb
ADH1B,fluorometholone,0,0,0,0,0,1,0,1,1,1,0,0.00570718165137666,0,0,0,0,0,0.0132773954741717,0.479477611940299,0.000676576967510618,0
ADH1C,fluorometholone,0,0,0,0,0,1,0,1,1,1,1,0.022922154825343,0,0,0,0,0,0.187002619567803,0.6675048669695,0.000414013649569885,0
ADH5,fluorometholone,0,0,0,0,0,1,1,0,0,0,1,0.00544958178005298,0,0,0,0,0,0.15630226662106,0.0647306943543154,0.00348940704553854,0
ADK,fluorometholone,0,0,0,0,0,1,1,0,0,1,0,0.0855911616690753,0,0,0,0,0,0.25309917357678,0.86664503569111,0.00322542087595191,0
ADORA1,fluorometholone,0,0,0,0,0,1,1,0,0,1,1,0.00726798441988416,0,0,0.0343098858629747,0,0,0.155215018404412,0.564730694354315,0.00413219457706615,0
ADORA2B,fluorometholone,0,0,0,0,0,1,1,0,1,0,1,0.00018680585812859,0,0,0.03106159396832,0,0,0.153781226907535,0.847177157689812,0.000824473533375841,0
ADORA3,fluorometholone,0,0,0,0,0,1,1,0,1,1,0,0.08003180853886,0,0,0.00786706120025311,0,0,0.0180076778537572,0.234101232965607,5.57602044330591e-06,0
ADRA1A,fluorometholone,0,0,0,0,0,1,1,0,1,1,1,0.0188685745136672,0,0,0,0,0,0.146845596727045,0.636842959117456,0.0027322639625701,0
ADRA1B,fluorometholone,0,0,0,0,0,1,1,1,0,0,0,0.00077852588825608,0,1,1,0,0,0.216979377224032,0.88205710577547,0.0195180425614086,0
ADRA1D,fluorometholone,0,0,0,0,0,1,1,1,0,0,1,0.00489467824037052,0,0,0,0,0,0.144425234731598,0.0811972744970798,0.00238020390859651,0
ADRA2A,fluorometholone,0,0,0,0,0,1,1,1,0,1,0,0.0352257763800835,0,0,0.03106159396832,0,0,0.197577108168376,0.504704737183647,1.02050515346247e-05,0
ADRA2B,fluorometholone,0,0,0,0,0,1,1,1,0,1,1,0.0967482907215245,0,0,0,0,0,0.141058637389509,0.456116158338741,0.00722573933771623,0
ADRA2C,fluorometholone,0,0,0,0,0,1,1,1,1,0,0,0.00175921018828608,0,0,0,0,0,0.0237173301053063,0.0816839714471123,0.000181878047503283,0
ADRB1,fluorometholone,0,0,0,0,0,1,1,1,1,0,1,0.000636368419733,0,0,0.0343098858629747,0,0,0.169666526344124,0.262086307592472,0.00238587623887447,0
ADRB2,fluorometholone,0,0,0,0,0,1,1,1,1,1,0,0.0180643822439061,0,0,0.0196942552847173,0,0,0.0829091189768617,0.00300129785853341,2.3506610707884e-06,0
ADRB3,fluorometholone,0,0,0,0,0,1,1,1,1,1,1,0.0799828947178445,0,0,0.0308741659934204,0,0,0.0935331601188738,0.0336632057105775,0.00548250372427418,0
AGTR1,fluorometholone,0,0,0,0,1,0,0,0,0,1,0,0.0362954858528364,0,0,0,0,0,0.191389941586134,0.52319922128488,5.25815087628105e-06,0
AGTR2,fluorometholone,0,0,0,0,1,0,0,0,0,1,1,0.0239917225042999,0,0,0.0279703759444625,0,0,0.128665310457208,0.469013627514601,0.00984268699056136,0
AGXT,fluorometholone,0,0,0,0,1,0,0,0,1,0,0,0.00341621255689648,0,0,0,0,0,0.00483732917173617,0.482965606748864,0.00153816491763288,0
AHCY,fluorometholone,0,0,0,0,1,0,0,0,1,0,1,0.0780209876501962,0,0,0,0,0,0.0763280487873018,0.428942245295263,0.000284557868718054,0
AIFM1,fluorometholone,0,0,0,0,1,0,0,0,1,1,0,0.00489152550189786,0,0,0,0,0,0.154030893255907,0.0644062297209604,0.00350343609320487,0
AIMP1,fluorometholone,0,0,0,0,1,0,0,0,1,1,1,0.0183436361679126,0,0,0,0,0,0.0505129991803766,0.513870863075925,0.00011397434577964,0
AK1,fluorometholone,0,0,0,0,1,0,0,1,0,0,0,0.164058194728194,0,0,0,0,0,0.274597716287564,0.76095068137573,0.00605631439877904,0
AK2,fluorometholone,0,0,0,0,1,0,0,1,0,0,1,0.00106636416221114,0,0,0,0,0,0.0611366417565897,0.241563919532771,2.13851725614115e-05,0
AKR1B1,fluorometholone,0,0,0,0,1,0,0,1,0,1,0,0.055582168842572,0,0,0,0,0,0.220134651205486,0.353504218040234,0.0046643361086078,0
AKR1C1,fluorometholone,0,0,0,0,1,0,0,1,0,1,1,0.031539344901855,0,0,0,0,0,0.291958562358499,0.880921479558728,0.00242024805035234,0
AKR1C2,fluorometholone,0,0,0,0,1,0,0,1,1,0,0,0.0100068068543997,0,0,0,0,0,0.395617778237313,0.899253731343284,0.007945136627933,0
AKR1C3,fluorometholone,0,0,0,0,1,0,0,1,1,0,1,0.0217551302421914,0,0,0,0,0,0.0471814992781711,0.451573653471772,0.000561006044638458,0
AKT1,fluorometholone,0,0,0,0,1,0,0,1,1,1,0,0.00145733793088924,0,0,0,0,0,0.0520835095726431,0.369646333549643,0.00110483436537403,0
AKT2,fluorometholone,0,0,0,0,1,0,0,1,1,1,1,0.0553024288382312,0.4035779856104,0,0,0,0,0.266505145143873,0.788935756002596,0.0294576852980376,0
AKT3,fluorometholone,0,0,0,0,1,0,1,0,0,0,0,0.0136940267194811,0,0,0.0343098858629747,0,0,0.0902741024333648,0.329169370538611,0.000924997186492908,0
ALAD,fluorometholone,0,0,0,0,1,0,1,0,0,0,1,0.321780238705806,0,0,0,0,0,0.022306588460043,0.768088903309539,0.000424266417087331,0
ALB,fluorometholone,0,0,0,0,1,0,1,0,0,1,0,0.0377911958951331,0,0,0.00377025359838004,0,0,0.347307363003674,0.0964471122647631,0.0016894316257654,0
ALDH2,fluorometholone,0,0,0,0,1,0,1,0,0,1,1,0.0918037464080911,0,0,0,0,0,0.0650779743446947,0.25965282284231,0.000806821628547088,0
ALDH5A1,fluorometholone,0,0,0,0,1,0,1,0,1,0,0,0.00639251423352576,0,0,0,0,0,0.240987027914316,0.0825762491888384,0.00065855995576428,0
ALDOA,fluorometholone,0,0,0,0,1,0,1,0,1,0,1,0.00026179166123364,0,0,0,0,0,0.494841888736812,0.76030175210902,0.00619911322793026,0
ALK,fluorometholone,0,0,0,0,1,0,1,0,1,1,0,0.00218460695570098,0,0,0,0,0,0.0272431312753794,0.169370538611291,0.000988687746824119,0
ALOX15,fluorometholone,0,0,0,0,1,0,1,0,1,1,1,0.0003520783002538,0,0,0,0,0,0.195433613022782,0.862589227774173,0.00544216365171972,0
ALOX5,fluorometholone,0,0,0,0,1,0,1,1,0,0,0,0.0235061026712981,0,0,0,0,0,0.343603471595346,0.985236859182349,0.0107351541035,0
ALOX5AP,fluorometholone,0,0,0,0,1,0,1,1,0,0,1,0.0301065246343541,0,0,0,0,0,0.0328774248256268,0.256327060350422,0.000220167741375523,0
ALPPL2,fluorometholone,0,0,0,0,1,0,1,1,0,1,0,0.0479210129800574,0,0,0.0343098858629747,0,0,0.00180841803030336,0.361291369240753,0.000580571470912112,0
AMBP,fluorometholone,0,0,0,0,1,0,1,1,0,1,1,0.00100189022261496,0,0,0,0,0,0.177808823508535,0.432024659312135,0.00207576719857709,0
AMD1,fluorometholone,0,0,0,0,1,0,1,1,1,0,0,0.00586857407906662,0,0,0,0,0,0.100671529429918,0.382462686567164,0.00561697403296962,0
AMHR2,fluorometholone,0,0,0,0,1,0,1,1,1,0,1,0.0257463945574754,0,0,0.0343098858629747,0,0,0.126937897469106,0.288124594419208,0.00132299233992131,0
AMT,fluorometholone,0,0,0,0,1,0,1,1,1,1,0,0.00014846878033818,0,0,0.0343098858629747,0,0,0.071253229139758,0.0665152498377677,1.9576214273626e-05,0
ANPEP,fluorometholone,0,0,0,0,1,1,0,0,0,0,1,0.0175446446771664,0,0,0.0343098858629747,0,0,0.165746291983973,0.816920830629461,0.000372928765122862,0
ANXA1,fluorometholone,0,0,0,0,1,1,0,0,0,1,0,0.00279918493311161,0,0,0,0,0,0.162384091468918,0.742861778066191,0.000768537077110346,0
ANXA3,fluorometholone,0,0,0,0,1,1,0,0,0,1,1,0.0938108187215815,0,0,0,0,0,0.023622430591167,0.306375730045425,1.57029133455672e-05,0
AOC3,fluorometholone,0,0,0,0,1,1,0,0,1,0,0,0.00711205077930682,0,0,0,0,0,0.0193667128811734,0.289260220635951,0.000142569721309827,0
AP1G1,fluorometholone,0,0,0,0,1,1,0,0,1,0,1,0.00125105726162445,0,0,0,0,0,0.0978216825914105,0.380840363400389,0.00557667517625949,0
APCS,fluorometholone,0,0,0,0,1,1,0,0,1,1,0,0.00301234931512438,0,0,0,0,0,0.118955701973136,0.465768981181051,0.000672275083504544,0
APOH,fluorometholone,0,0,0,0,1,1,0,0,1,1,1,0.0446131978732666,0,0,0,0,0,0.123917961967901,0.390655418559377,0.000291568017451028,0
APP,fluorometholone,0,0,0,0,1,1,0,1,0,0,0,2.41304480006001e-05,0.163636390729011,0.00247418369726833,0.0547352006487497,0.110127895121202,0,0.481191311505737,0.0268494484101233,0.000124343208742877,0
APRT,fluorometholone,0,0,0,0,1,1,0,1,0,0,1,0.0582639763173213,0,0,0,0,0,0.0488723683002031,0.370781959766385,0.000676370133933989,0
AQP1,fluorometholone,0,0,0,0,1,1,0,1,0,1,0,0.0824517722210814,0,0,0,0,0,0.0346965197708898,0.460009733939001,0.000308061139925842,0
AR,fluorometholone,0,0,0,0,1,1,0,1,0,1,1,0.0278695605319424,0,0,0.0343098858629747,0,0,0.197533729946055,0.984344581440623,0.0141979174200657,0
ARAF,fluorometholone,0,0,0,0,1,1,0,1,1,0,0,0.0600755313361509,0,0,0.0343098858629747,0,0,0.0770310130144543,0.123296560674886,0.00163539996229767,0
ARG1,fluorometholone,0,0,0,0,1,1,0,1,1,0,1,0.00185830316832365,0,0,0.0343098858629747,0,0,0.434056328441059,0.72615184944841,0.0186316384228651,0
ARG2,fluorometholone,0,0,0,0,1,1,0,1,1,1,0,0.0248840958914949,0,0,0.0343098858629747,0,0,0.583210529625661,0.957900713822193,0.00835612988515342,0
ARL5A,fluorometholone,0,0,0,0,1,1,0,1,1,1,1,0.276187773358594,0,0,0.0161729337274082,0,0,0.00801067871857143,0.124513303049968,2.36444807021379e-05,0
ARSA,fluorometholone,0,0,0,0,1,1,1,0,0,0,0,0.0328970050607923,0,0,0.0343098858629747,0,0,0.00164669347229873,0.323247890979883,0.00192186155643895,0
ART1,fluorometholone,0,0,0,0,1,1,1,0,0,0,1,0.00247591847173868,0,0,0,0,0,0.0323388849760953,0.0564568462037638,0.00237874531376921,0
ASL,fluorometholone,0,0,0,0,1,1,1,0,0,1,0,0.0237133164304555,0,0,0,0,0,0.0336305834700118,0.930970149253731,0.00109050169184126,0
ASS1,fluorometholone,0,0,0,0,1,1,1,0,0,1,1,0.0336294963488598,0,0,0,0,0,0.201106638829374,0.815947436729397,0.00158710136977395,0
ATIC,fluorometholone,0,0,0,0,1,1,1,0,1,0,0,0.0263049763322377,0,0,0.00517212019197774,0,0,0.151408742365191,0.238643737832576,0.00182996128350213,0
ATP1A1,fluorometholone,0,0,0,0,1,1,1,0,1,0,1,0.0735167169862099,0,0,0,0,0,0.207685736990989,0.965606748864374,0.000319369786598024,0
ATP4A,fluorometholone,0,0,0,0,1,1,1,0,1,1,0,0.0576341245888466,0,0,0,0,0,0.180800595725311,0.371998702141467,0.00405365903221162,0
ATP5D,fluorometholone,0,0,0,0,1,1,1,0,1,1,1,0.15072549267535,0,0,0.0343098858629747,0,0,0.164534035284483,0.897793640493186,0.00346467745464584,0
AURKA,fluorometholone,0,0,0,0,1,1,1,1,0,0,0,0.0427040555219765,0,0,0.0343098858629747,0,0,0.115194792091665,0.80280661907852,0.00920396058407759,0
AURKB,fluorometholone,0,0,0,0,1,1,1,1,0,0,1,0.00153127794142004,0,0,0.0343098858629747,0,0,0.44116406960473,0.285285528877352,0.111887520891466,0
AURKC,fluorometholone,0,0,0,0,1,1,1,1,0,1,0,0.153682471712277,0,0,0.0343098858629747,0,0,0.109712751926683,0.0771414665801428,0.00560872170373774,0
AVPR1A,fluorometholone,0,0,0,0,1,1,1,1,0,1,1,0.0155467190115777,0,0,0.0343098858629747,0,0,0.0966582894822214,0.0784393251135626,0.0173901262482941,0
AVPR1B,fluorometholone,0,0,0,0,1,1,1,1,1,0,0,0.00114822940649215,0,0,0.0339555745182412,0,0,0.0140236917071781,0.0174399740428293,0.00139245794172466,0
AVPR2,fluorometholone,0,0,0,0,1,1,1,1,1,0,1,0.0016041449426358,0,0,0,0,0,0.0589671020387262,0.0244970798182998,0.00854107301251002,0
B3GAT1,fluorometholone,0,0,0,0,1,1,1,1,1,1,0,0.212743384533958,0,0,0,0,0,0.00924970047869584,0.0827384815055159,0.00115450359613883,0
B3GAT3,fluorometholone,0,0,0,0,1,1,1,1,1,1,1,0.0438008510461932,0,0,0,0,0,0.109948212116479,0.401524983776768,0.0026644590672454,0
B4GALT1,fluorometholone,0,0,0,1,0,0,0,0,0,0,0,0.0472034759165278,0,0,0,0,0,0.260506532823982,0.996593121349773,0.00210388010804207,0
BACE1,fluorometholone,0,0,0,1,0,0,0,0,0,0,1,0.206245059550514,0,0,0.0343098858629747,0,0,0.190008333930504,0.864130434782609,0.00513046137631001,0
BAD,fluorometholone,0,0,0,1,0,0,0,0,0,1,0,0.00027181151805278,0,0,0,0,0,0.141324355506558,0.200032446463335,0.00591585650161729,0
BCAT1,fluorometholone,0,0,0,1,0,0,0,0,0,1,1,0.0142267924008734,0,0,0,0,0,0.240177988853618,0.94524659312135,0.00123531229312606,0
BCAT2,fluorometholone,0,0,0,1,0,0,0,0,1,0,0,0.0192732545711781,0,0,0,0,0,0.0349246723159382,0.120538611291369,0.000303921438073807,0
BCHE,fluorometholone,0,0,0,1,0,0,0,0,1,0,1,0.0187436256655076,0,0,0,0,0,0.00632666596049096,0.25324464633355,0.000132710113746679,0
BCKDK,fluorometholone,0,0,0,1,0,0,0,0,1,1,0,0.0124351634788623,0,0,0,0,0,0.141997794966483,0.880597014925373,0.00184047320436146,0
BCL2,fluorometholone,0,0,0,1,0,0,0,0,1,1,1,0.515703799875189,0,0,0,0,0,0.0280511796286204,0.367456197274497,0.00366670588682902,0
BCL2L1,fluorometholone,0,0,0,1,0,0,0,1,0,0,0,0.00576437901551504,0,0,0.0343098858629747,0,0,0.291830530814419,0.858046722907203,0.00432172908773915,0
BCR,fluorometholone,0,0,0,1,0,0,0,1,0,0,1,0.00030545272344433,0,0,0.0343098858629747,0,0,0.0197015768056338,0.391709928617781,7.10674244439999e-05,0
BHMT,fluorometholone,0,0,0,1,0,0,0,1,1,0,0,0.0366701510095852,0,0,0,0,0,0.123909625466685,0.865184944841012,0.00407153171633775,0
BHMT2,fluorometholone,0,0,0,1,0,0,0,1,1,0,1,0.0113937277193325,0,0,0,0,0,0.0926056867612512,0.40720311486048,0.00114782092305679,0
BIRC5,fluorometholone,0,0,0,1,0,0,0,1,1,1,0,0.00516276299744875,0,0,0.0343098858629747,0,0,0.150178522884701,0.246998702141467,0.00055471780696558,0
BLK,fluorometholone,0,0,0,1,0,0,0,1,1,1,1,0.131738249158039,0,0,0.0343098858629747,0,0,0.00108122964025829,0.21779688513952,0.00127300303642925,0
BLVRB,fluorometholone,0,0,0,1,0,0,1,0,0,0,0,0.00240664495038723,0,0,0,0,0,0.236943280681486,0.68559377027904,0.00230474780899957,0
BMP2K,fluorometholone,0,0,0,1,0,0,1,0,0,0,1,0.0138306125148432,0,0,0.03106159396832,0,0,0.0702905657236509,0.247809863724854,0.000574891621829033,0
BMPR1A,fluorometholone,0,0,0,1,0,0,1,0,0,1,0,0.0153756457135908,0,0,0.0343098858629747,0,0,0.110325644907575,0.946382219338092,0.00217785597284657,0
BMPR1B,fluorometholone,0,0,0,1,0,0,1,0,0,1,1,0.0799286736577836,0,0,0,0,0,0.0793153187346478,0.136275146009085,9.1040260356462e-05,0
BMPR2,fluorometholone,0,0,0,1,0,0,1,0,1,0,0,0.0728652119091955,0,0,0.0343098858629747,0,0,0.127493002041159,0.648442569759896,0.0131588550672431,0
BMX,fluorometholone,0,0,0,1,0,0,1,0,1,0,1,0.0285792858343165,0,0,0.0343098858629747,0,0,0.335514084036261,0.631732641142115,0.00213968840980624,0
BRAF,fluorometholone,0,0,0,1,0,0,1,0,1,1,0,0.00796188542057822,0,0,0.0302729316128663,0,0,0.0142475443775408,0.224286177806619,0.000966330414162019,0
BST1,fluorometholone,0,0,0,1,0,0,1,0,1,1,1,0.00141114165617428,0,0,0,0,0,0.0278646909201245,0.0158176508760545,0.000166785739956266,0
BTK,fluorometholone,0,0,0,1,0,0,1,1,0,0,0,0.00045985838757977,0,0,0,0,0,0.178678635481174,0.501135626216742,2.50970531507544e-05,0
BUB1,fluorometholone,0,0,0,1,0,0,1,1,0,0,1,0.0024389610307532,0,0,0.0343098858629747,0,0,0.227838752108195,0.860317975340688,0.0125226826004107,0
C1S,fluorometholone,0,0,0,1,0,0,1,1,0,1,1,0.0336509789792549,0,0,0,0,0,0.0564787602802228,0.714146658014276,0.000808771748105942,0
C5,fluorometholone,0,0,0,1,0,0,1,1,1,0,0,0.0318263072371821,0,0,0.0327896523214668,0,0,0.15466898798503,0.635545100584036,0.00323727803048894,0
CA1,fluorometholone,0,0,0,1,0,0,1,1,1,0,1,0.00128517920881493,0,0,0,0,0,0.0962347325446141,0.115184944841012,0.0041170224881013,0
CA12,fluorometholone,0,0,0,1,0,0,1,1,1,1,0,0.0580246751801871,0,0,0,0,0,0.362756459582301,0.801508760545101,0.00369062928060304,0
CA2,fluorometholone,0,0,0,1,0,0,1,1,1,1,1,0.0581033987929594,0,0,0,0,0,0.410511048927635,0.148767034393251,0.00258843164184187,0
CA4,fluorometholone,0,0,0,1,0,1,0,0,0,0,0,0.00713470085124104,0,0,0,0,0,0.03044719663738,0.0995295262816353,2.89891473465691e-05,0
CA9,fluorometholone,0,0,0,1,0,1,0,0,0,0,1,0.00015049738673704,0,0,0,0,0,0.177660639784402,0.699302401038287,0.00282133087602298,0
CACNA1A,fluorometholone,0,0,0,1,0,1,0,0,0,1,0,0.039596871339624,0,0,0,0,0,0.0302857504028135,0.0505353666450357,0.00197362550165732,0
CACNA1B,fluorometholone,0,0,0,1,0,1,0,0,0,1,1,0.00317131968850899,0,0,0,0,0,0.0501033622852663,0.199464633354964,0.00211229740555511,0
CACNA1C,fluorometholone,0,0,0,1,0,1,0,0,1,0,0,0.00456440477116446,0,0,0.0343098858629747,0,0,0.0954256924428994,0.685188189487346,0.00372588218632366,0
CACNA1D,fluorometholone,0,0,0,1,0,1,0,0,1,0,1,0.0372938032798998,0,0,0.0343098858629747,0,0,0.0346434176642755,0.114536015574302,0.00475538038975496,0
CACNA1G,fluorometholone,0,0,0,1,0,1,0,0,1,1,0,0.00234222068489997,0,0,0,0,0,0.168762796770825,0.451330304996755,0.0172755322679846,0
CACNA1H,fluorometholone,0,0,0,1,0,1,0,0,1,1,1,0.00132672556663895,0,0,0,0,0,0.0663179750658085,0.243835171966256,0.000424523068956177,0
CACNA1I,fluorometholone,0,0,0,1,0,1,0,1,0,0,0,0.0286637363720935,0,0,0,0,0,0.041608744611701,0.20489941596366,0.00174530027957668,0
CACNA1S,fluorometholone,0,0,0,1,0,1,0,1,0,0,1,0.0258075020342077,0,0,0,0,0,0.099258905859201,0.675535366645036,0.00374121934702165,0
CACNA2D2,fluorometholone,0,0,0,1,0,1,0,1,0,1,0,0.00046088505833353,0,0,0,0,0,0.170668168376467,0.47420506164828,0.000884629673374422,0
CACNB4,fluorometholone,0,0,0,1,0,1,0,1,0,1,1,0.081858509946445,0,0,0,0,0,0.0148822861084668,0.287232316677482,7.03121970406286e-07,0
CACNG1,fluorometholone,0,0,0,1,0,1,0,1,1,0,0,0.0558587000497787,0,0,0,0,0,0.014881484267428,0.267277741726152,0.000537502776012754,0
CAD,fluorometholone,0,0,0,1,0,1,0,1,1,0,1,0.0301885026550088,0,0,0,0,0,0.125437579041748,0.707657365347177,0.00275672130735695,0
CALCA,fluorometholone,0,0,0,1,0,1,0,1,1,1,0,0.00080468547471317,0,0,0,0,0,0.0717176046736923,0.682186891628812,0.00133944078329305,0
CALCB,fluorometholone,0,0,0,1,0,1,0,1,1,1,1,0.342084989378687,0,0,0,0,0,0.102613402608804,0.609750162232317,0.00138741168903169,0
CALCR,fluorometholone,0,0,0,1,0,1,1,0,0,0,0,0.00048049142360877,0,0,0.0343098858629747,0,0,0.180247003205123,0.369727449707982,0.0551618225192293,0
CAMK1,fluorometholone,0,0,0,1,0,1,1,0,0,1,0,0.123069080026825,0,0,0.0343098858629747,0,0,0.0813229261821319,0.904688513951979,0.000502392356959775,0
CAMK1G,fluorometholone,0,0,0,1,0,1,1,0,0,1,1,0.00228619446282855,0,0,0.0343098858629747,0,0,0.0682193329199435,0.020035691109669,0.0035308036167941,0
CAMK2A,fluorometholone,0,0,0,1,0,1,1,0,1,0,0,0.0605304339856259,0,0,0,0,0,0.0129042937531105,0.382868267358858,0.000197521672808506,0
CAMK2B,fluorometholone,0,0,0,1,0,1,1,0,1,0,1,0.0316285020221007,0,0,0,0,0,0.039097181011612,0.0790071382219338,6.64685839274918e-05,0
CAMK2G,fluorometholone,0,0,0,1,0,1,1,0,1,1,1,0.00601129598499791,0,0,0.0343098858629747,0,0,0.0284605548468512,0.663367942894225,0.00148322518650131,0
CAMK4,fluorometholone,0,0,0,1,0,1,1,1,0,0,0,0.026303343063052,0,0,0.0343098858629747,0,0,0.0439403511931765,0.512329656067489,0.00277988111258586,0
CAMKK2,fluorometholone,0,0,0,1,0,1,1,1,0,1,0,0.18899305343721,0,0,0.0343098858629747,0,0,0.0350908700694383,0.430889033095393,0.00685018439152603,0
CANT1,fluorometholone,0,0,0,1,0,1,1,1,0,1,1,0.0256828901561996,0,0,0,0,0,0.0896588442430992,0.00283906554185593,2.16978554662169e-05,0
CAPN1,fluorometholone,0,0,0,1,0,1,1,1,1,0,0,0.00027079934014241,0,0,0,0,0,0.0939522738456687,0.0327709279688514,0.000292726346258133,0
CARS,fluorometholone,0,0,0,1,0,1,1,1,1,0,1,0.0130219614823353,0,0,0,0,0,0.0222233606990504,0.0597014925373134,0.000148228370728522,0
CASP1,fluorometholone,0,0,0,1,0,1,1,1,1,1,0,0.0109684155504628,0,0,0,0,0,0.44255718839585,0.931862426995458,0.00357710730040847,0
CASP3,fluorometholone,0,0,0,1,0,1,1,1,1,1,1,0.00016763610258024,0,0,0.0343098858629747,0,0,0.0695563576604943,0.241077222582738,0.000105209228131203,0
CASP7,fluorometholone,0,0,0,1,1,0,0,0,0,0,0,6.3790099848176e-05,0,0,0.0343098858629747,0,0,0.341153493599724,0.614130434782609,0.00289356571234396,0
CASR,fluorometholone,0,0,0,1,1,0,0,0,0,0,1,0.201788741343064,0,0,0,0,0,0.123241911481629,0.488562621674238,0.000319278034656848,0
CAT,fluorometholone,0,0,0,1,1,0,0,0,0,1,0,0.0348894623459063,0,0,0.0343098858629747,0,0,0.0290940446868754,0.746430889033095,7.50638198345057e-06,0
CBR1,fluorometholone,0,0,0,1,1,0,0,0,0,1,1,0.0699107334384425,0,0,0,0,0,0.00046937670835176,0.786907852044127,0.00086609690821034,0
CCKAR,fluorometholone,0,0,0,1,1,0,0,0,1,0,0,0.00691555116004879,0,0,0.0338455904742016,0,0,0.00464154342692827,0.088984425697599,7.89880659035531e-05,0
CCKBR,fluorometholone,0,0,0,1,1,0,0,0,1,0,1,0.0514082422906766,0,0,0.0343098858629747,0,0,0.260285821733239,0.679996755353666,0.0082187656164138,0
CCL11,fluorometholone,0,0,0,1,1,0,0,0,1,1,0,0.00819417575106386,0,0,0.0343098858629747,0,0,0.291580383514432,0.334117456197275,0.00196872695103407,0
CCL2,fluorometholone,0,0,0,1,1,0,0,0,1,1,1,0.0818201443589263,0,0,0.0343098858629747,0,0,0.294712987939587,0.0703277092796885,0.0180508526611817,0
CCL5,fluorometholone,0,0,0,1,1,0,0,1,0,0,1,0.0154184112044528,0,0,0,0,0,0.397795540443039,0.532933160285529,0.020173606353044,0
CCR2,fluorometholone,0,0,0,1,1,0,0,1,0,1,0,0.00669326090013657,0,0,0.0343098858629747,0,0,0.34503074279265,0.37824464633355,0.00329176484974889,0
CCR5,fluorometholone,0,0,0,1,1,0,0,1,0,1,1,0.00096100392600253,0,0,0.0343098858629747,0,0,0.31502096780052,0.929023361453602,0.00726282219365158,0
CCR9,fluorometholone,0,0,0,1,1,0,0,1,1,0,0,0.174323501192051,0,0,0,0,0,0.0377005800702668,0.228423101881895,0.00395648316982046,0
CD163,fluorometholone,0,0,0,1,1,0,0,1,1,0,1,0.00030007123898087,0,0,0,0,0,0.246490623432125,0.696382219338092,0.0013132903372468,0
CD22,fluorometholone,0,0,0,1,1,0,0,1,1,1,0,0.0002137510028505,0,0,0.0343098858629747,0,0,0.125207185832338,0.871430889033095,0.00401146372938433,0
CD3D,fluorometholone,0,0,0,1,1,0,1,0,0,0,0,2.99866934360861e-05,0,0,0.0343098858629747,0,0,0.198679275892159,0.946868916288125,0.00319363899877909,0
CD55,fluorometholone,0,0,0,1,1,0,1,0,0,0,1,0.00715263040039619,0,0,0.0343098858629747,0,0,0.0417978597735152,0.162800129785853,0.000713072469620322,0
CD80,fluorometholone,0,0,0,1,1,0,1,0,0,1,0,0.254724768368685,0,0,0.0149731382760409,0,0,0.10354022715481,0.485561323815704,0.000735327261744354,0
CD86,fluorometholone,0,0,0,1,1,0,1,0,0,1,1,0.0588760361026127,0,0,0.0178626709871735,0,0,0.172247319726137,0.243510707332901,0.00143489808411315,0
CD9,fluorometholone,0,0,0,1,1,0,1,0,1,0,0,0.0553386318600628,0,0,0,0,0,0.260874957173906,0.570327709279689,0.000107666891324449,0
CDA,fluorometholone,0,0,0,1,1,0,1,0,1,0,1,0.0996872901787189,0,0,0,0,0,0.120629866599347,0.516628812459442,0.000925206458282335,0
CDC25B,fluorometholone,0,0,0,1,1,0,1,0,1,1,0,0.00055362339689518,0,0,0.0343098858629747,0,0,0.455383201548923,0.00202790395846852,0.142688759877827,0
CDC42BPA,fluorometholone,0,0,0,1,1,0,1,0,1,1,1,2.76318896340651e-05,0,0,0.0343098858629747,0,0,0.0670681315746197,0.355451005840363,0.00246325118724079,0
CDC42BPB,fluorometholone,0,0,0,1,1,0,1,1,0,0,0,0.00294063889746895,0,0,0.0343098858629747,0,0,0.161536153725059,0.840120051914341,0.00304687963400342,0
CDC7,fluorometholone,0,0,0,1,1,0,1,1,0,1,0,4.96763134146266e-06,0,0,0,0,0,0.0190390979005056,0.248296560674886,0.000170820401589293,0
CDH5,fluorometholone,0,0,0,1,1,0,1,1,0,1,1,0.0141692611610227,0,0,0.0343098858629747,0,0,0.387130025395557,0.949464633354964,0.019016588395381,0
CDIPT,fluorometholone,0,0,0,1,1,0,1,1,1,0,0,0.00067254305105322,0,0,0,0,0,0.212559232312417,0.875567813108371,0.00174250114595533,0
CDK1,fluorometholone,0,0,0,1,1,0,1,1,1,0,1,0.209591067339056,0,0,0,0,0,0.0495050470201748,0.215363400389358,9.06351074300438e-05,0
CDK12,fluorometholone,0,0,0,1,1,0,1,1,1,1,0,0.0150513785989931,0,0,0,0,0,0.215121327476354,0.635626216742375,0.018200003411897,0
CDK13,fluorometholone,0,0,0,1,1,0,1,1,1,1,1,0.0094991115102258,0,0,0.0343098858629747,0,0,0.0792219813817536,0.646333549643089,0.018528621246393,0
CDK14,fluorometholone,0,0,0,1,1,1,0,0,0,0,0,0.0162192355792427,0,0,0,0,0,0.208943626399815,0.351476314081765,0.00477039543855557,0
CDK16,fluorometholone,0,0,0,1,1,1,0,0,0,1,0,0.0819960747348264,0,0,0.0343098858629747,0,0,0.093687737069893,0.901930564568462,0.00886838989917079,0
